id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_724,"Affiche d'Art - Stain 2","Dimension: 50x60 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=50x60-cm&attribute_pa_encadrement=non-encadre,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",140EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,140EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:50x60 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Non encadré"
wc_post_id_723,"Affiche d'Art - Stain 2","Dimension: 60x80 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=60x80-cm&attribute_pa_encadrement=non-encadre,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",210EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,210EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:60x80 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Non encadré"
wc_post_id_722,"Affiche d'Art - Stain 2","Dimension: 70x100 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=70x100-cm&attribute_pa_encadrement=non-encadre,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",290EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature-2.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,290EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:70x100 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Non encadré"
wc_post_id_721,"Affiche d'Art - Stain 2","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-3.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=70x100-cm&attribute_pa_encadrement=sous-cadre-bois-noir,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:70x100 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Noir"
wc_post_id_720,"Affiche d'Art - Stain 2","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-1.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=70x100-cm&attribute_pa_encadrement=sous-cadre-bois-chene,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:70x100 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Chêne"
wc_post_id_719,"Affiche d'Art - Stain 2","Dimension: 70x100 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-2.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=70x100-cm&attribute_pa_encadrement=sous-cadre-bois-blanc,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",400EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,400EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:70x100 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Blanc"
wc_post_id_718,"Affiche d'Art - Stain 2","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-3.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=60x80-cm&attribute_pa_encadrement=sous-cadre-bois-noir,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",320EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,320EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:60x80 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Noir"
wc_post_id_7637,"Stain 2","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-1.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=under-wood-frame-oak,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",320EUR,in stock,wc_post_id_7632,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,320EUR,new,staging,,,,,8,,"dimension:50x60cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Chêne"
wc_post_id_7636,"Stain 2","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-2.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=under-wood-frame-white,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",320EUR,in stock,wc_post_id_7632,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,320EUR,new,staging,,,,,8,,"dimension:50x60cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Blanc"
wc_post_id_7635,"Stain 2","Dimension: 50x60 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-3.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=50x60cm&attribute_pa_encadrement=under-wood-frame-black,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",240EUR,in stock,wc_post_id_7632,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,240EUR,new,staging,,,,,8,,"dimension:50x60cm/60x80-cm-en/70x100cm:50x60 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Noir"
wc_post_id_7634,"Stain 2","Dimension: 50x60 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-1.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=50x60cm&attribute_pa_encadrement=under-wood-frame-oak,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",240EUR,in stock,wc_post_id_7632,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,240EUR,new,staging,,,,,8,,"dimension:50x60cm/60x80-cm-en/70x100cm:50x60 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Chêne"
wc_post_id_7633,"Stain 2","Dimension: 50x60 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-2.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=50x60cm&attribute_pa_encadrement=under-wood-frame-white,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",240EUR,in stock,wc_post_id_7632,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,240EUR,new,staging,,,,,8,,"dimension:50x60cm/60x80-cm-en/70x100cm:50x60 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Blanc"
wc_post_id_717,"Affiche d'Art - Stain 2","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-1.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=60x80-cm&attribute_pa_encadrement=sous-cadre-bois-chene,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",320EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,320EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:60x80 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Chêne"
wc_post_id_716,"Affiche d'Art - Stain 2","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-2.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=60x80-cm&attribute_pa_encadrement=sous-cadre-bois-blanc,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",320EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,320EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:60x80 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Blanc"
wc_post_id_715,"Affiche d'Art - Stain 2","Dimension: 50x60 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-3.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=50x60-cm&attribute_pa_encadrement=sous-cadre-bois-noir,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",240EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,240EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:50x60 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Noir"
wc_post_id_714,"Affiche d'Art - Stain 2","Dimension: 50x60 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-1.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=50x60-cm&attribute_pa_encadrement=sous-cadre-bois-chene,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",240EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,240EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:50x60 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Chêne"
wc_post_id_713,"Affiche d'Art - Stain 2","Dimension: 50x60 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-2.jpg,http://amaury-dubois.local/shop/stain-2/?attribute_pa_dimension=50x60-cm&attribute_pa_encadrement=sous-cadre-bois-blanc,"Reproduction de Tableaux, Abstrait, Street Art &amp; Pop Art","Amaury Dubois - Shop",240EUR,in stock,wc_post_id_712,,"http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/05/stain-affiche-detail.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-5.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/blue-abstract-painting-7.jpg,http://amaury-dubois.local/wp-content/uploads/2020/04/affiche-art-stain-signature.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,240EUR,new,published,,,,,8,,"dimension:50x60 cm/60x80 cm/70x100 cm:50x60 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Sous cadre bois - Blanc"
wc_post_id_7657,"Violet","Dimension: 50x60 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art.jpg,http://amaury-dubois.local/shop/violet/?attribute_pa_dimension=50x60cm&attribute_pa_encadrement=unframed,"Affiche d'Art, Reproduction de Tableaux, Abstrait","Amaury Dubois - Shop",140EUR,in stock,wc_post_id_7645,,"http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/affiche-violet-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/affiche-violet-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,140EUR,new,staging,,,,,,default,"dimension:50x60cm/60x80-cm-en/70x100cm:50x60 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Non encadré"
wc_post_id_7656,"Violet","Dimension: 60x80 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art.jpg,http://amaury-dubois.local/shop/violet/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=unframed,"Affiche d'Art, Reproduction de Tableaux, Abstrait","Amaury Dubois - Shop",250EUR,in stock,wc_post_id_7645,,"http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/affiche-violet-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/affiche-violet-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250EUR,new,staging,,,,,,,"dimension:50x60cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Non encadré"
wc_post_id_7651,"Violet","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-9.jpg,http://amaury-dubois.local/shop/violet/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=under-wood-frame-black,"Affiche d'Art, Reproduction de Tableaux, Abstrait","Amaury Dubois - Shop",350EUR,in stock,wc_post_id_7645,,"http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/affiche-violet-4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350EUR,new,staging,,,,,,,"dimension:50x60cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Noir"
wc_post_id_7650,"Violet","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Chêne",http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-11.jpg,http://amaury-dubois.local/shop/violet/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=under-wood-frame-oak,"Affiche d'Art, Reproduction de Tableaux, Abstrait","Amaury Dubois - Shop",350EUR,in stock,wc_post_id_7645,,"http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/affiche-violet-4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350EUR,new,staging,,,,,,,"dimension:50x60cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Chêne"
wc_post_id_7649,"Violet","Dimension: 60x80 cm, Encadrement: Sous cadre bois - Blanc",http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-10.jpg,http://amaury-dubois.local/shop/violet/?attribute_pa_dimension=60x80-cm-en&attribute_pa_encadrement=under-wood-frame-white,"Affiche d'Art, Reproduction de Tableaux, Abstrait","Amaury Dubois - Shop",350EUR,in stock,wc_post_id_7645,,"http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/affiche-violet-4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,350EUR,new,staging,,,,,,,"dimension:50x60cm/60x80-cm-en/70x100cm:60x80 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Blanc"
wc_post_id_7648,"Violet","Dimension: 50x60 cm, Encadrement: Sous cadre bois - Noir",http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-9.jpg,http://amaury-dubois.local/shop/violet/?attribute_pa_dimension=50x60cm&attribute_pa_encadrement=under-wood-frame-black,"Affiche d'Art, Reproduction de Tableaux, Abstrait","Amaury Dubois - Shop",240EUR,in stock,wc_post_id_7645,,"http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/affiche-violet-4.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,240EUR,new,staging,,,,,,,"dimension:50x60cm/60x80-cm-en/70x100cm:50x60 cm,encadrement:unframed/under-wood-frame-white/under-wood-frame-oak/under-wood-frame-black:Sous cadre bois - Noir"
wc_post_id_596,"Affiche d'Art - Violet","Dimension: 50x60 cm, Encadrement: Non encadré",http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art.jpg,http://amaury-dubois.local/shop/violet/?attribute_pa_dimension=50x60-cm&attribute_pa_encadrement=non-encadre,"Affiche d'Art, Reproduction de Tableaux, Abstrait","Amaury Dubois - Shop",140EUR,in stock,wc_post_id_584,,"http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-8.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-2.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/violet-abstract-fine-art-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/affiche-violet-4.jpg,http://amaury-dubois.local/wp-content/uploads/2020/03/affiche-violet-3.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,140EUR,new,published,,,,,,default,"dimension:50x60 cm/60x80 cm/70x100 cm:50x60 cm,encadrement:Non encadré/Sous cadre bois - Blanc/Sous cadre bois - Chêne/Sous cadre bois - Noir:Non encadré"
